name,UN_network,MR_Cutoff,.id,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra000105,NA,NA,QTL13,A03,9278175,9281272,AT2G38910.1,AT2G38910,CPK20,member of Calcium Dependent Protein Kinase,86.929,1752,178,8,228,1928,1752,1,0,2138,UNiD2012,NA,NA,NA,NA,NA
Bra000106,NA,NA,QTL13,A03,9282861,9285655,AT2G38920.1,AT2G38920,"NA","NA",87.03,1010,119,2,200,1200,1007,1,0,1232,UNiD2012,3.7349903050774738,2.9295745474717108,1.9430132455901524e-14,1.0214983261430128e-13,23216
Bra000107,NA,NA,QTL13,A03,9289312,9291212,AT2G38940.1,AT2G38940,ATPT2;PHT1;4,"Encodes Pht1;4, a member of the Pht1 family of phosphate transporters which include: Pht1;1/At5g43350, Pht1;2/At5g43370, Pht1;3/At5g43360, Pht1;4/At2g38940, Pht1;5/At2g32830, Pht1;6/At5g43340, Pht1;7/At3g54700, Pht1;8/At1g20860, Pht1;9/At1g76430 (Plant Journal 2002, 31:341).",85.945,1608,223,1,1,1608,1,1605,0,1880,UNiD2012,NA,NA,NA,NA,NA
Bra000108,NA,NA,QTL13,A03,9291728,9295663,AT2G38950.1,AT2G38950,"NA","NA",76.904,2009,415,11,514,2495,141,2127,0,1526,UNiD2012,3.965103693805428,1.0640075417243524,0.33203433329675375,0.3626747034577207,2423
Bra000109,NA,NA,QTL13,A03,9305581,9308459,AT2G38995.2,AT2G38995,"NA","NA",82.212,1456,247,1,38,1481,9,1464,0,1465,UNiD2012,2.3956720939349045,2.5127412526645894,5.593141696239833e-11,2.105636062348044e-10,21054
Bra000110,NA,NA,QTL13,A03,9312986,9315470,AT2G38995.2,AT2G38995,"NA","NA",82.466,1460,244,3,42,1498,14,1464,0,1476,UNiD2012,2.435829645804948,2.9311379817762715,1.8857977971475395e-14,9.93422477924029e-14,23227
Bra000111,NA,NA,QTL13,A03,9324291,9327535,AT2G39010.1,AT2G39010,PIP2;6;PIP2E,"NA",88.565,857,98,0,175,1031,13,869,0,1104,UNiD2012,6.109123985792819,1.6470071855618982,3.011630938047886e-4,4.8786481173055773e-4,10972
Bra000112,NA,NA,QTL13,A03,9328923,9330142,AT2G39020.1,AT2G39020,NATA2,"NA",81.445,706,122,3,129,825,4,709,0,677,UNiD2012,4.84104111949029,1.5312935343275467,0.0017478350245579727,0.0025701135865832973,9173
Bra000113,NA,NA,QTL13,A03,9330675,9333219,AT2G39040.1,AT2G39040,"NA","NA",87.539,963,117,1,183,1145,1051,92,0,1195,UNiD2012,NA,NA,NA,NA,NA
Bra000114,NA,NA,QTL13,A03,9334007,9349583,AT2G28290.2,AT2G28290,CHR3;SYD,"Encodes a SWI2/SNF2-like protein in the SNF2 subclass. Homozygous plants with null mutations exhibit premature termination of the meristem and carpelloid structures from the inflorescence meristem. Co-activator of floral  homeotic gene expression. Acts with LFY to regulate shoot apical meristem identity. Required for meristem maintenance. Regulates  flowering under a non-inductive photoperiod. It promotes the expression of CUC2 during cotyledon boundary formation.  Affects reproductive shoot apical meristem function by regulating the expression of WUS. In CHiP experiments SYD binds to WUS promoter. Present as two forms in the nucleus, full-length and truncated, with the latter apparently lacking the C-terminal domain. The ratio of the two forms  differs in juvenile and in adult tissues. The C-terminal domain is not required for activity.",85.354,4247,584,12,6004,10228,4231,1,0,4836,UNiD2012,7.849493238286685,1.252459372239037,0.0625416865396079,0.07526425445879771,4847
Bra000115,NA,NA,QTL13,A03,9351355,9353518,AT2G39050.1,AT2G39050,ArathEULS3;EULS3,"NA",79.896,960,157,8,232,1173,13,954,0,857,UNiD2012,3.520953268310325,3.9358212290371166,1.25994913724337e-22,1.102570875045572e-21,25393
Bra000116,NA,NA,QTL13,A03,9354181,9355694,AT2G39060.1,AT2G39060,AtSWEET9;SWEET9,"NA",89.911,783,67,1,27,809,772,2,0,1063,UNiD2012,-0.3347221594149785,1.6453605096314423,3.0906201137558795e-4,4.99841461249879e-4,10943
Bra000117,NA,NA,QTL13,A03,9357222,9359412,AT2G39080.1,AT2G39080,EMB2799,"NA",87.724,1059,118,4,222,1271,1056,1,0,1317,UNiD2012,5.200097879563246,3.3412704061490617,7.753555470114003e-18,5.2585504664591495e-17,24442
Bra000118,NA,NA,QTL13,A03,9359721,9360426,AT2G39170.1,AT2G39170,"NA","NA",83.053,714,94,5,152,856,696,1,0,744,UNiD2012,4.348845464639327,2.4448880893183045,2.0280566157707655e-10,7.168083720985859e-10,20558
Bra000119,NA,NA,QTL13,A03,9376075,9379244,AT2G39180.1,AT2G39180,ATCRR2;CCR2,"NA",83.578,2320,330,9,814,3088,2331,18,0,2471,UNiD2012,NA,NA,NA,NA,NA
Bra000120,NA,NA,QTL13,A03,9383618,9389181,AT2G39190.2,AT2G39190,ATATH8,member of ATH subfamily,87.323,2469,289,5,119,2587,1,2445,0,3041,UNiD2012,6.57568291303775,2.7927685027403415,2.661425773289439e-13,1.2659325380564402e-12,22642
Bra000121,NA,NA,QTL13,A03,9389298,9393618,AT2G39200.1,AT2G39200,ATMLO12;MLO12,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO6 belongs to the clade IV, with AtMLO2, AtMLO3 and AtMLO12. The gene is expressed during early seedling growth, in root tips and cotyledon vascular system, in floral organs (anthers and stigma), and in fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",81.238,533,70,2,1,530,1731,1226,1.14e-149,529,UNiD2012,NA,NA,NA,NA,NA
Bra000122,NA,NA,QTL13,A03,9402249,9406365,AT2G39200.1,AT2G39200,ATMLO12;MLO12,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO6 belongs to the clade IV, with AtMLO2, AtMLO3 and AtMLO12. The gene is expressed during early seedling growth, in root tips and cotyledon vascular system, in floral organs (anthers and stigma), and in fruit abscission zone, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",90.758,1385,104,1,269,1653,1541,181,0,1938,UNiD2012,NA,NA,NA,NA,NA
Bra000123,NA,NA,QTL13,A03,9416936,9417359,AT2G39190.2,AT2G39190,ATATH8,member of ATH subfamily,81.034,174,29,1,128,297,2197,2370,1.88e-40,165,UNiD2012,NA,NA,NA,NA,NA
Bra000124,NA,NA,QTL13,A03,9430809,9433567,AT2G39210.1,AT2G39210,"NA","NA",85.486,1812,248,5,266,2068,1806,1,0,2073,UNiD2012,2.7135761133804297,2.2327976961649867,1.0902379511135424e-8,3.138991823091597e-8,18712
Bra000125,NA,NA,QTL13,A03,9443724,9446529,AT2G39220.1,AT2G39220,PLA;PLP6,"NA",85.136,1507,168,10,76,1536,1500,4,0,1714,UNiD2012,2.9465363447805593,2.244742151281908,8.730343647909227e-9,2.5442867916871173e-8,18832
Bra000126,NA,NA,QTL13,A03,9452560,9459912,AT2G39260.1,AT2G39260,"NA","NA",89.761,3555,313,7,180,3692,3546,1,0,4785,UNiD2012,5.880531863276095,1.0693251681557137,0.32005278099623047,0.3503884948292956,2483
Bra000127,NA,NA,QTL13,A03,9465972,9467356,AT2G39290.1,AT2G39290,PGP1;PGPS1;PGS1,Encodes a phosphatidylglycerolphosphate synthase 2C which is dual-targeted into chloroplasts and mitochondria. Mutant plants have mutant chloroplasts but normal mitochondria.,82.609,920,115,9,91,995,1,890,0,939,UNiD2012,3.5902655799108225,0.7404061618835411,0.9723833304329946,0.9799720634483967,223
Bra000128,NA,NA,QTL13,A03,9467685,9470775,AT2G39300.1,AT2G39300,"NA","NA",79.322,1770,291,9,1,1716,2514,766,0,1570,UNiD2012,4.412114632335164,2.0157508129705786,5.771066637688604e-7,1.332406687358113e-6,16252
Bra000129,NA,NA,QTL13,A03,9471364,9474201,AT2G39330.1,AT2G39330,JAL23,"NA",80.409,1368,235,7,35,1381,1368,13,0,1258,UNiD2012,4.430648887357201,4.348187513381532,7.77100914281622e-26,7.684694381036751e-25,25770
Bra000130,NA,NA,QTL13,A03,9477576,9481073,AT2G39360.1,AT2G39360,"NA","NA",79.129,2458,413,22,448,2861,2448,47,0,2111,UNiD2012,4.289731297563202,2.5935881902602524,1.1989315129204698e-11,4.854656583672885e-11,21589
Bra000131,NA,NA,QTL13,A03,9482422,9486967,AT2G39390.1,AT2G39390,"NA","NA",91.008,367,33,0,396,762,367,1,9.28e-145,513,UNiD2012,5.300793948420859,1.8430184786436363,1.1947193342779321e-5,2.3190611331220638e-5,13900
Bra000132,NA,NA,QTL13,A03,9489856,9492982,AT2G39420.1,AT2G39420,"NA","NA",88.575,919,105,0,3,921,36,954,0,1184,UNiD2012,1.2514312924274058,2.544867941419302,3.034750868905382e-11,1.1772697958021582e-10,21279
Bra000133,NA,NA,QTL13,A03,9494250,9495141,AT2G39430.1,AT2G39430,"NA","NA",83.746,929,106,3,5,891,44,969,0,1021,UNiD2012,NA,NA,NA,NA,NA
Bra000134,NA,NA,QTL13,A03,9494141,9497410,AT2G39430.1,AT2G39430,"NA","NA",83.951,972,111,3,71,1e3,1,969,0,1077,UNiD2012,3.378002810565864,1.761996059311609,4.6839040707935514e-5,8.418165751458187e-5,12718
Bra000135,NA,NA,QTL13,A03,9498452,9499544,AT2G39460.1,AT2G39460,ATRPL23A;RPL23A;RPL23A1;RPL23AA,Encodes a 60S ribosomal protein L23aA (AtrpL23aA). Paralog of RLPL23aB.,87.957,465,44,1,176,628,1,465,1.2e-168,592,UNiD2012,7.600097804822781,1.7263232225935916,8.431997201903459e-5,1.463779192104689e-4,12155
Bra000136,NA,NA,QTL13,A03,9500208,9506498,AT2G39480.1,AT2G39480,ABCB6;PGP6,"NA",90.95,4232,353,2,463,4673,4223,1,0,5923,UNiD2012,4.55660539293383,1.8156247843555022,1.904742939748781e-5,3.5976525627037856e-5,13491
Bra000137,NA,NA,QTL13,A03,9510303,9510951,AT1G73260.1,AT1G73260,ATKTI1;KTI1,Encodes a trypsin inhibitor involved in modulating programmed cell death in plant-pathogen interactions.,68.142,452,125,10,1,450,22,456,5.99e-32,138,UNiD2012,NA,NA,NA,NA,NA
Bra000138,NA,NA,QTL13,A03,9515080,9517759,AT2G39620.1,AT2G39620,"NA","NA",84.513,2486,385,0,144,2629,2507,22,0,2747,UNiD2012,1.7783198750642122,1.0548213076802118,0.35326192934897654,0.3844695717921286,2328
Bra000139,NA,NA,QTL13,A03,9518151,9521056,AT2G39630.1,AT2G39630,"NA",Encodes a putative dolichyl-phosphate &beta;-glucosyltransferase.;Encodes a putative dolichyl-phosphate &#946;-glucosyltransferase.,88.823,1011,113,0,336,1346,1011,1,0,1314,UNiD2012,4.729569070935366,5.568322411036988,9.790085301636392e-35,1.290994321192788e-33,26495
Bra000140,NA,NA,QTL13,A03,9521367,9523773,AT2G39650.1,AT2G39650,"NA","NA",83.986,868,124,1,348,1215,853,1,0,948,UNiD2012,4.477193156782807,1.4359097171682766,0.006694606448495475,0.009118252454649764,7621
Bra000141,NA,NA,QTL13,A03,9536699,9538982,AT2G39660.1,AT2G39660,BIK1,Encodes a plasma membrane-localized ser/thr protein kinase that is a crucial component of host response signaling required to activate the resistance responses to Botrytis and A. brassicicola infection.  It is likely a negative regulator of salicylic acid accumulation and basal defense against virulent bacterial pathogens.,86.802,1182,148,4,211,1388,1,1178,0,1418,UNiD2012,NA,NA,NA,NA,NA
Bra000142,NA,NA,QTL13,A03,9540229,9541908,AT2G39700.1,AT2G39700,ATEXP4;ATEXPA4;ATHEXP;EXPA4,"putative expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.",89.987,769,77,0,289,1057,774,6,0,1040,UNiD2012,3.6032673725818616,2.011264252120763,6.254181384286778e-7,1.4371182424233196e-6,16193
Bra000143,NA,NA,QTL13,A03,9548171,9549930,AT2G39720.1,AT2G39720,RHC2A,Encodes a putative RING-H2 finger protein RHC2a.,72.259,1222,213,22,429,1551,1199,5,0,690,UNiD2012,4.283256137174799,1.5183903980301294,0.0021088659764131336,0.0030702843843284605,8978
Bra000144,NA,NA,QTL13,A03,9553871,9556504,AT2G39730.1,AT2G39730,RCA,"Rubisco activase, a nuclear-encoded chloroplast protein that consists of two isoforms arising from alternative splicing in most plants. Required for the light activation of rubisco.",91.387,1428,120,1,250,1677,1425,1,0,2019,UNiD2012,9.751414096943659,2.400592862970052,4.688589346897912e-10,1.5893635969832015e-9,20212
Bra000145,NA,NA,QTL13,A03,9557054,9560683,AT2G39750.1,AT2G39750,"NA","NA",84.19,2100,254,11,335,2371,2085,1,0,2311,UNiD2012,5.171965292046756,0.8369827582794246,0.8722772760190005,0.8898774046800009,568
Bra000146,NA,NA,QTL13,A03,9568470,9569640,AT1G70320.1,AT1G70320,UPL2,encodes a ubiquitin-protein ligase-like protein containing a HECT domain. There are six other HECT-domain UPLs in Arabidopsis.,83.951,81,12,1,2,81,9366,9286,3.17e-16,84.2,UNiD2012,NA,NA,NA,NA,NA
Bra000147,NA,NA,QTL13,A03,9571391,9574623,AT2G39760.1,AT2G39760,ATBPM3;BPM3,"NA",85.641,1170,159,3,130,1296,37,1200,0,1348,UNiD2012,3.3041001010396425,1.5042698810701811,0.00258453180553559,0.003719172663442139,8747
Bra000148,NA,NA,QTL13,A03,9574848,9575682,AT1G20600.1,AT1G20600,"NA","NA",71.648,261,65,2,299,556,612,358,2.72e-31,136,UNiD2012,-0.001364950937719867,4.166652108451063,1.9559549432107936e-24,1.8433042837595998e-23,25627
Bra000149,NA,NA,QTL13,A03,9578649,9581417,AT2G39770.1,AT2G39770,CYT1;EMB101;GMP1;SOZ1;VTC1,"Encodes a GDP-mannose pyrophosphorylase/ mannose-1-pyrophosphatase. This enzyme provides GDP-mannose, which is used for cell wall carbohydrate biosynthesis and protein glycosylation as well as for ascorbate (vitamin C) biosynthesis.  Mutations in this gene confer hypersensitivity to NH4+.",88.95,1086,120,0,121,1206,1,1086,0,1418,UNiD2012,5.070602332433144,1.2045103197106106,0.10232920219000884,0.11981105037301097,4184
Bra000150,NA,NA,QTL13,A03,9581915,9586246,AT2G39800.1,AT2G39800,ATP5CS;P5CS1,"encodes a delta1-pyrroline-5-carboxylate synthase that catalyzes the rate-limiting enzyme in the biosynthesis of proline. Gene is expressed in reproductive organs and tissues under non-stress conditions but in the whole plant under water-limiting condition. Expression is also induced by abscisic acid and salt stress in a light-dependent manner. P5CS1 appears to be involved in salt stress responses related to proline accumulation, including protection from reactive oxidative species. P5CS1 appears to be present in different cells and/or different subcellular locations from P5CS2 in a tissue-dependent manner.;encodes a delta1-pyrroline-5-carboxylate synthase that catalyzes the rate-limiting enzyme in the biosynthesis of proline. Gene is expressed in reproductive organs and tissues under non-stress conditions but in the whole plant under water-limiting condition. Expression is also induced by abscisic acid and salt stress in a light-dependent manner. encodes a delta1-pyrroline-5-carboxylate synthase that catalyzes the rate-limiting enzyme in the biosynthesis of proline. Gene is expressed in reproductive organs and tissues under non-stress conditions but in the whole plant under water-limiting condition. Expression is also induced by abscisic acid and salt stress in a light-dependent manner. P5CS1 appears to be involved in salt stress responses related to proline accumulation, including protection from reactive oxidative species. P5CS1 appears to be present in different cells and/or different subcellular locations from P5CS2 in a tissue-dependent manner.",90.689,2148,200,0,395,2542,2148,1,0,2973,UNiD2012,6.168487002831839,2.2826871812418137,4.301466339817668e-9,1.2977734901062188e-8,19167
Bra000151,NA,NA,QTL13,A03,9592214,9594583,AT2G39805.1,AT2G39805,"NA","NA",88.327,831,94,1,297,1127,828,1,0,1059,UNiD2012,3.8903077732915965,1.0190210564048061,0.4414922943494384,0.47360803376776306,1945
Bra000152,NA,NA,QTL13,A03,9595164,9601982,AT2G39830.1,AT2G39830,DAR2;LRD3,"NA",88.603,1553,159,5,171,1708,1585,36,0,1997,UNiD2012,2.9148763745548782,12.57378201347224,3.3289648057816807e-72,1.0131078880270619e-70,27727
Bra000153,NA,NA,QTL13,A03,9612581,9615327,AT2G39840.1,AT2G39840,TOPP4,"Encodes the catalytic subunit of a Type 1 phosphoprotein Ser/Thr phosphatase, expressed in roots, shoots and flowers.",91.622,943,79,0,531,1473,24,966,0,1344,UNiD2012,4.872113278226707,1.121842629298672,0.2151992271684906,0.2416408070371818,3138
Bra000154,NA,NA,QTL13,A03,9619396,9623571,AT2G39890.1,AT2G39890,ATPROT1;PROT1,"Encodes a proline transporter with affinity for gly betaine, proline and GABA.  Protein is expressed in the vascular tissue, specifically the phloem.",86.824,1313,167,2,141,1450,1,1310,0,1584,UNiD2012,4.363865493237696,2.3886859368141296,5.870637922529045e-10,1.966115046297461e-9,20109
Bra000155,NA,NA,QTL13,A03,9623978,9625862,AT2G39910.1,AT2G39910,"NA","NA",82.772,1277,172,6,1,1247,37,1295,0,1328,UNiD2012,3.6882805801264977,0.9684704368766099,0.5748102673888831,0.6059222218526438,1473
Bra000156,NA,NA,QTL13,A03,9626078,9628687,AT2G39940.1,AT2G39940,COI1,"Encodes a protein containing Leu-rich repeats  and a degenerate F-box motif. Associates with AtCUL1, AtRbx1, and the Skp1-like proteins ASK1 and ASK2 to assemble SCF COI1 ubiquitin-ligase complexes in planta. A single amino acid substitution in the F-box motif of COI1 abolishes the formation of the SCF(COI1) complexes and results in loss of the JA response. Required for wound- and jasmonates-induced transcriptional regulation.",87.084,1773,226,1,4,1773,1773,1,0,2163,UNiD2012,4.171637856882375,1.2300908172961587,0.07910803076528379,0.09399324544011753,4541
Bra000157,NA,NA,QTL13,A03,9635708,9637729,AT2G39990.1,AT2G39990,AteIF3f;EIF2;eIF3F,translation initiation factor eIF2 p47 subunit homolog,89.796,882,90,0,270,1151,882,1,0,1186,UNiD2012,6.260807867178005,1.2038000680000238,0.10304484117938324,0.12057508191553301,4169
Bra000158,NA,NA,QTL13,A03,9638344,9640015,AT2G40000.1,AT2G40000,ATHSPRO2;HSPRO2,"NA",79.756,1314,221,5,99,1373,1308,1,0,1189,UNiD2012,1.3372732795438145,1.6071045768552106,5.602256011063638e-4,8.772420544306991e-4,10361
Bra000159,NA,NA,QTL13,A03,9648977,9651064,AT2G40010.1,AT2G40010,"NA","NA",86.562,960,123,1,227,1186,954,1,0,1151,UNiD2012,7.737821289525633,1.9567470491774763,1.6503061203549465e-6,3.5809094655113235e-6,15457
Bra000160,NA,NA,QTL13,A03,9653335,9655841,AT2G38120.1,AT2G38120,AtAUX1;AUX1;MAP1;PIR1;WAV5,Encodes an auxin influx transporter.  AUX1 resides at the apical plasma membrane of protophloem cells and at highly dynamic subpopulations of Golgi apparatus and endosomes in all cell types.  AUX1 action in the lateral root cap and/or epidermal cells influences lateral root initiation and positioning.,76.576,1285,293,2,274,1554,121,1401,0,958,UNiD2012,3.2186269982020543,2.25325098571007,7.450945453932865e-9,2.1914815253241753e-8,18922
Bra000161,NA,NA,QTL13,A03,9657249,9658979,AT2G40020.1,AT2G40020,"NA","NA",82.353,136,18,2,514,649,553,682,1.06e-30,134,UNiD2012,4.8759960009049514,1.7658033473917605,4.396761331801433e-5,7.929438466286077e-5,12773
Bra000162,NA,NA,QTL13,A03,9661123,9670563,AT2G40030.1,AT2G40030,ATNRPD1B;DMS5;DRD3;NRPD1B;NRPE1,Encodes the unique largest subunit of nuclear DNA-dependent RNA polymerase V; homologous to budding yeast RPB1 and the E. coli RNA polymerase beta prime subunit.  Required for normal RNA-directed DNA methylation at non-CG methylation sites and transgene silencing.,82.647,4979,784,11,392,5357,1,4912,0,5106,UNiD2012,5.719083380950583,1.766705791156529,4.331260083952116e-5,7.819671521301042e-5,12790
Bra000163,NA,NA,QTL13,A03,9670681,9672529,AT2G40060.1,AT2G40060,CLC2,"NA",84.769,801,92,5,64,858,1,777,0,899,UNiD2012,5.557075478537908,1.9003682248119385,4.439036181866657e-6,9.108745920961515e-6,14698
Bra000164,NA,NA,QTL13,A03,9672212,9675105,AT2G40070.1,AT2G40070,BPP1,"NA",87.424,1646,174,8,495,2119,1824,191,0,2030,UNiD2012,4.270314722567652,1.879842099734783,6.339529340035384e-6,1.2757379413178042e-5,14423
Bra000165,NA,NA,QTL13,A03,9677087,9677813,AT2G40080.1,AT2G40080,ELF4,"Encodes a novel nuclear 111 amino-acid phytochrome-regulated component of a negative feedback loop involving the circadian clock central oscillator components CCA1 and LHY. ELF4 is necessary for light-induced expression of both CCA1 and LHY, and conversely, CCA1 and LHY act negatively on light-induced ELF4 expression.  ELF4 promotes clock accuracy and is required for sustained rhythms in the absence of daily light/dark cycles.  It is involved in the phyB-mediated constant red light induced seedling de-etiolation process and may function to coregulate the expression of a subset of phyB-regulated genes.",87.611,339,36,2,388,726,333,1,1.38e-116,419,UNiD2012,1.433454273617415,1.2619793720739478,0.05643582765196547,0.06833223411439567,4992
Bra000166,NA,NA,QTL13,A03,9690188,9692786,AT2G40090.1,AT2G40090,ATATH9;ATH9,member of ATH subfamily,87.32,1601,187,3,107,1691,1601,1,0,1974,UNiD2012,3.5891687958741025,2.760276243860534,4.956183746506452e-13,2.294265713625819e-12,22476
Bra000167,NA,NA,QTL13,A03,9695924,9698504,AT2G40095.1,AT2G40095,"NA","NA",88.889,630,67,1,133,759,1,630,0,820,UNiD2012,1.9051899144851758,1.3470646024738941,0.021059162921697065,0.02692552326461562,6247
Bra000168,NA,NA,QTL13,A03,9701786,9704551,AT2G40116.1,AT2G40116,"NA","NA",88.457,1854,187,7,1,1839,1,1842,0,2372,UNiD2012,NA,NA,NA,NA,NA
Bra000169,NA,NA,QTL13,A03,9712976,9716948,AT2G40130.2,AT2G40130,SMXL8,"NA",79.315,2775,394,21,197,2833,1,2733,0,2484,UNiD2012,2.5795642321842926,2.484666416368614,9.536114083841763e-11,3.4995048458215013e-10,20857
