.id,trait,eQTL_chrom,eQTL_start_bp,eQTL_end_bp,eQTL_start_cM,eQTL_end_cM,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002866,2.7359766048183416,3.711006758768063,A10,7127819,7129759,AT5G55940.1,AT5G55940,emb2731,"NA",92.754,621,45,0,211,831,627,7,0,917,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002865,2.7359766048183416,3.711006758768063,A10,7129814,7132325,AT5G55950.1,AT5G55950,"NA","NA",89.641,1197,124,0,210,1406,1197,1,0,1600,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002864,2.7359766048183416,3.711006758768063,A10,7134604,7135094,AT5G55270.1,AT5G55270,"NA","NA",75,476,105,6,2,471,549,1016,4.17e-83,307,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002861,2.7359766048183416,3.711006758768063,A10,7140745,7143172,AT5G55960.1,AT5G55960,"NA","NA",86.128,1968,240,7,78,2033,1,1947,0,2316,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002860,2.7359766048183416,3.711006758768063,A10,7146588,7148148,AT5G11660.1,AT5G11660,"NA","NA",80.405,939,170,6,137,1074,926,1,0,850,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002859,2.7359766048183416,3.711006758768063,A10,7149865,7150219,AT1G60300.1,AT1G60300,"NA","NA",74.783,230,47,3,25,244,31,259,5.02e-36,150,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002858,2.7359766048183416,3.711006758768063,A10,7162277,7162915,AT1G60280.1,AT1G60280,ANAC023;NAC023,"NA",66.289,353,82,10,2,348,701,1022,2.68e-17,89.7,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002857,2.7359766048183416,3.711006758768063,A10,7166229,7167350,AT1G60280.1,AT1G60280,ANAC023;NAC023,"NA",72.97,973,203,18,28,972,82,1022,2.63e-153,542,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002856,2.7359766048183416,3.711006758768063,A10,7173047,7175648,AT5G55970.1,AT5G55970,"NA","NA",83.547,1015,128,4,704,1682,21,1032,0,1095,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002855,2.7359766048183416,3.711006758768063,A10,7203884,7207655,AT5G56040.2,AT5G56040,SKM2,"NA",86.828,3272,422,2,204,3466,1,3272,0,3957,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002854,2.7359766048183416,3.711006758768063,A10,7209537,7213400,AT4G26510.1,AT4G26510,UKL4,"One of the homologous genes predicted to encode proteins with UPRT domains (Uracil phosphoribosyltransferase). Five of these genes (At5g40870, At3g27190, At1g55810, At4g26510 and At3g27440) show a high level of identity, and are annotated as also containing a N-terminal uracil kinase (UK) domain. These genes are referred to as UKL1 (UK-like 1), UKL2, UKL3, UKL4 and UKL5, respectively.",86.87,1409,168,5,291,1686,1410,6,0,1700,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002853,2.7359766048183416,3.711006758768063,A10,7219124,7220640,AT5G56050.1,AT5G56050,"NA","NA",81.36,853,147,3,361,1204,850,1,0,820,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002852,2.7359766048183416,3.711006758768063,A10,7224370,7225902,AT5G56075.1,AT5G56075,"NA","NA",79.028,844,98,11,230,1067,1,771,0,746,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002851,2.7359766048183416,3.711006758768063,A10,7230301,7232157,AT5G56080.1,AT5G56080,ATNAS2;NAS2,Encodes a protein with nicotianamine synthase activity. Its transcript levels rise in roots in response to zinc deficiency and rise in leaves in response to elevated levels of zinc.,89.223,965,102,1,215,1179,963,1,0,1269,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002850,2.7359766048183416,3.711006758768063,A10,7233816,7235916,AT3G42860.1,AT3G42860,"NA","NA",74.172,604,111,6,1,580,1,583,1.93e-110,399,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002849,2.7359766048183416,3.711006758768063,A10,7236410,7241576,AT3G42850.1,AT3G42850,"NA","NA",91.355,2892,235,3,28,2904,1,2892,0,4089,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002848,2.7359766048183416,3.711006758768063,A10,7242028,7243911,AT5G56090.1,AT5G56090,COX15,"Encodes a homolog of COX15.  Microarray analysis show a 3.2 fold increase in transcription after treatment with rotenone, an electron transport chain inhibitor.",90.684,1374,119,1,204,1568,1,1374,0,1905,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002847,2.7359766048183416,3.711006758768063,A10,7248126,7249849,AT5G56110.1,AT5G56110,AtMYB103;ATMYB80;MS188;MYB103;MYB80,"Encodes a member of the R2R3 MYB transcription factor gene family that is required for anther development by regulation tapetum development, callose dissolution and exine formation.  It acts upstream of MS2.",89.68,969,88,2,135,1097,1,963,0,1299,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002845,2.7359766048183416,3.711006758768063,A10,7250884,7254618,AT5G56130.1,AT5G56130,AtTEX1;TEX1;THO3,"Encodes a component of the putative Arabidopsis THO/TREX complex: THO1 or HPR1 (At5g09860), THO2 (At1g24706), THO3 or TEX1 (At5g56130), THO5 (At5g42920, At1g45233), THO6 (At2g19430), and THO7 (At5g16790, At3g02950). THO/TREX complexes in animals have been implicated in the transport of mRNA precursors.  Mutants of THO3/TEX1, THO1, THO6 accumulate reduced amount of small interfering (si)RNA, suggesting a role of the putative Arabidopsis THO/TREX in siRNA biosynthesis.",87.513,969,97,3,1510,2475,948,1,0,1211,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002846,2.7359766048183416,3.711006758768063,A10,7251111,7251819,AT5G56120.1,AT5G56120,"NA","NA",84.798,717,94,3,1,708,1,711,0,801,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002842,2.7359766048183416,3.711006758768063,A10,7261445,7263156,AT5G56150.1,AT5G56150,UBC30,"NA",87.472,447,56,0,156,602,1,447,3.29e-157,554,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002841,2.7359766048183416,3.711006758768063,A10,7263942,7267578,AT5G56160.1,AT5G56160,"NA","NA",85.326,1765,224,11,229,1989,1,1734,0,1997,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002840,2.7359766048183416,3.711006758768063,A10,7267613,7269849,AT5G56170.1,AT5G56170,LLG1,"NA",77.922,385,64,3,115,481,8,389,1.21e-85,316,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102264,2.7359766048183416,3.711006758768063,A10,7275403,7275907,AT5G54225.1,AT5G54225,LCR83,"Encodes a member of a family of small,secreted, cysteine rich protein with sequence similarity to the PCP (pollen coat protein) gene family.",83.099,142,24,0,108,249,103,244,1.57e-35,149,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002839,2.7359766048183416,3.711006758768063,A10,7280998,7282363,AT5G56170.1,AT5G56170,LLG1,"NA",81.018,511,75,8,77,576,8,507,3.32e-131,468,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002838,2.7359766048183416,3.711006758768063,A10,7282972,7286779,AT5G56180.1,AT5G56180,ARP8;ATARP8,encodes a protein whose sequence is similar to actin-related proteins (ARPs) in other organisms. Member of nuclear ARP family of genes.,84.025,482,61,5,225,697,1416,942,3.58e-145,515,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002837,2.7359766048183416,3.711006758768063,A10,7296425,7299482,AT5G56190.2,AT5G56190,"NA","NA",88.542,1344,139,1,1,1329,1,1344,0,1739,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002836,2.7359766048183416,3.711006758768063,A10,7302133,7304072,AT5G56200.1,AT5G56200,"NA","NA",76.984,1399,176,23,366,1652,102,1466,0,1099,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002835,2.7359766048183416,3.711006758768063,A10,7305063,7306357,AT5G56210.1,AT5G56210,WIP2,"NA",81.321,787,123,6,355,1135,1530,762,0,751,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002834,2.7359766048183416,3.711006758768063,A10,7308709,7312877,AT5G56220.1,AT5G56220,"NA","NA",86.983,2950,306,15,879,3789,12,2922,0,3591,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002833,2.7359766048183416,3.711006758768063,A10,7313811,7314369,AT5G56230.1,AT5G56230,PRA1.G2,"NA",82.9,538,90,2,1,537,561,25,8.62e-156,549,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002832,2.7359766048183416,3.711006758768063,A10,7314960,7319910,AT5G56240.2,AT5G56240,"NA","NA",74.023,3122,444,55,54,2966,2964,1,0,2057,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102265,2.7359766048183416,3.711006758768063,A10,7332244,7332520,AT5G27200.1,AT5G27200,ACP5,encodes an acyl carrier protein,83.729,295,42,3,1,291,1,293,2.39e-83,307,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002831,2.7359766048183416,3.711006758768063,A10,7347963,7351461,AT5G56250.2,AT5G56250,HAP8,"NA",76.763,482,70,6,1539,1980,488,9,4.43e-103,376,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002829,2.7359766048183416,3.711006758768063,A10,7365308,7365536,AT5G56260.1,AT5G56260,"NA","NA",85.437,206,30,0,20,225,497,292,2.7e-62,237,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002828,2.7359766048183416,3.711006758768063,A10,7373317,7375719,AT5G56270.1,AT5G56270,ATWRKY2;WRKY2,WRKY transcription factor 2,81.392,2112,255,23,299,2320,1,2064,0,2058,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002827,2.7359766048183416,3.711006758768063,A10,7375837,7378263,AT5G56280.1,AT5G56280,CSN6A,one of two genes encoding subunit 6 of COP9 signalosome complex. Protein contains a MPR1p and PAD1p N-terminal (MPN) domain at the N-terminal region and belongs to the Mov34 superfamily. Mutant and antisense expression result in a number of developmental defects and in ubiquitin/proteasome-mediated protein degradation.,88.679,954,99,1,198,1142,954,1,0,1238,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102266,2.7359766048183416,3.711006758768063,A10,7379553,7380087,AT5G27210.1,AT5G27210,Cand8,"NA",81.557,244,39,1,1,244,264,27,8.78e-63,239,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102267,2.7359766048183416,3.711006758768063,A10,7384264,7386514,AT5G60980.1,AT5G60980,"NA","NA",79.528,254,38,4,1,254,700,939,8.19e-57,219,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102268,2.7359766048183416,3.711006758768063,A10,7386987,7387776,AT5G61550.1,AT5G61550,"NA","NA",80.549,401,67,3,1,401,934,1323,1.18e-101,369,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002826,2.7359766048183416,3.711006758768063,A10,7390669,7395934,AT5G56290.1,AT5G56290,ATPEX5;EMB2790;PEX5,"Encodes the peroxisomal targeting signal type 1 receptor that facilitates peroxisomal protein translocation. It recognizes proteins with the PTS1 consensus sequence (tripeptide SKL or a conserved variant) at the extreme C terminus.  The protein has several domains, including C-terminal tetratricopeptide repeat motifs which act in binding the C-terminal SKL targeting signal.  The mechanism of transport has been worked out in other organisms:  The receptor recognizes and binds cytosolic PTS1-containing proteins.  The PEX5-PTS1 complex binds a PEX14/PEX13 receptor complex at the peroxisome membrane and is translocated into the peroxisome matrix in a process dependent on PEX2,PEX10, and PEX12.  In the peroxisome matrix, PEX5 releases its cargo and is recycled to the cytosol in a process dependent on PEX1, PEX4, PEX6 and PEX22.  It is also involved, in conjunction with PEX7, in PTS1- and PTS2-dependent peroxisomal protein import.  RNAi experiments suggest that PEX5 is necessary for the maintenance of both glyoxysomal and leaf peroxisomal functions.",90.37,2108,196,1,115,2215,1,2108,0,2888,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002825,2.7359766048183416,3.711006758768063,A10,7399312,7402243,AT3G13390.1,AT3G13390,sks11,"NA",72.211,1533,415,5,78,1606,1591,66,0,832,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002824,2.7359766048183416,3.711006758768063,A10,7408158,7408479,AT3G13390.1,AT3G13390,sks11,"NA",75.546,229,56,0,16,244,1363,1591,2.49e-39,161,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002823,2.7359766048183416,3.711006758768063,A10,7413128,7415150,AT5G56340.1,AT5G56340,ATCRT1,"NA",77.904,1145,129,23,215,1258,1,1122,0,933,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002822,2.7359766048183416,3.711006758768063,A10,7415323,7418188,AT5G56350.1,AT5G56350,"NA","NA",87.909,1497,181,0,262,1758,1497,1,0,1884,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002821,2.7359766048183416,3.711006758768063,A10,7418773,7423071,AT5G56360.1,AT5G56360,PSL4,"Encodes PSL4, beat-subunit of endoplasmic reticulum-resident glucosidase II, which is essential for stable accumulation and quality control of the elf18 receptor EFR but not the flg22 receptor FLS2.",86.993,1922,221,7,203,2117,1944,45,0,2334,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002820,2.7359766048183416,3.711006758768063,A10,7424914,7426454,AT5G56390.1,AT5G56390,"NA","NA",68.778,221,61,4,432,645,745,526,1.91e-13,77,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002819,2.7359766048183416,3.711006758768063,A10,7430488,7436511,AT3G54910.1,AT3G54910,"NA","NA",77.174,920,206,2,646,1563,1110,193,0,708,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002818,2.7359766048183416,3.711006758768063,A10,7442148,7449332,AT1G52030.2,AT1G52030,F-ATMBP;MBP1.2;MBP2,Similar to  myrosinase binding proteins which may be involved in metabolizing glucosinolates and forming defense compounds to protect against herbivory. Also similar to lectins and other agglutinating factors. Expressed only in flowers.,79.509,937,164,7,1834,2747,932,1,0,818,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002817,2.7359766048183416,3.711006758768063,A10,7453696,7455752,AT3G50710.1,AT3G50710,"NA","NA",68.439,602,148,7,225,820,717,1282,3.73e-61,235,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002816,2.7359766048183416,3.711006758768063,A10,7456189,7458761,AT5G56450.1,AT5G56450,PM-ANT,"NA",81.838,936,158,3,395,1318,58,993,0,919,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002815,2.7359766048183416,3.711006758768063,A10,7462414,7465194,AT5G56460.1,AT5G56460,"NA","NA",89.512,1230,124,3,435,1662,1,1227,0,1627,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002814,2.7359766048183416,3.711006758768063,A10,7472249,7474252,AT5G56490.1,AT5G56490,AtGulLO4;GulLO4,"NA",84.375,1728,270,0,1,1728,1,1728,0,1900,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002813,2.7359766048183416,3.711006758768063,A10,7474505,7475552,AT5G56480.1,AT5G56480,"NA","NA",84.431,334,50,1,152,485,332,1,2.28e-100,365,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002812,2.7359766048183416,3.711006758768063,A10,7490001,7493218,AT5G56510.1,AT5G56510,APUM12;PUM12,Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.,83.014,1254,180,6,835,2088,571,1791,0,1305,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002811,2.7359766048183416,3.711006758768063,A10,7494189,7494797,AT5G56520.1,AT5G56520,"NA","NA",84.314,306,42,2,1,300,1,306,1.31e-90,333,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002809,2.7359766048183416,3.711006758768063,A10,7505173,7507698,AT5G56530.1,AT5G56530,"NA","NA",89.549,1263,129,1,211,1473,4,1263,0,1682,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002808,2.7359766048183416,3.711006758768063,A10,7509699,7510245,AT5G56540.1,AT5G56540,AGP14;ATAGP14,Encodes arabinogalactan protein (AGP14).,84.53,181,28,0,125,305,1,181,5e-51,201,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002807,2.7359766048183416,3.711006758768063,A10,7525160,7527361,AT5G56560.1,AT5G56560,"NA","NA",77.278,823,177,5,1025,1845,1010,1824,3.83e-179,628,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra102269,2.7359766048183416,3.711006758768063,A10,7538336,7539215,AT5G62580.1,AT5G62580,"NA","NA",82.49,257,36,1,1,248,430,686,2.14e-70,264,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002806,2.7359766048183416,3.711006758768063,A10,7542748,7544643,AT5G56580.1,AT5G56580,ANQ1;ATMKK6;MKK6,Encodes a member of the MAP Kinase Kinase family of proteins. It can phosphorylate MPK12 in vitro and it can be dephosphorylated by MKP2 in vitro.,91.589,1070,87,1,1,1070,1071,5,0,1523,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002805,2.7359766048183416,3.711006758768063,A10,7545170,7547652,AT5G56590.1,AT5G56590,"NA","NA",84.631,1464,225,0,14,1477,56,1519,0,1626,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002804,2.7359766048183416,3.711006758768063,A10,7547652,7548976,AT5G56600.1,AT5G56600,PFN3;PRF3,"Encodes profilin3, a low-molecular weight, actin monomer-binding protein that regulates the organization of actin cytoskeleton. Originally known as profilin5, and later named profilin3. Expressed in vegetative organs.",84.034,476,52,5,280,732,507,33,2.53e-145,515,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002803,2.7359766048183416,3.711006758768063,A10,7549190,7550993,AT5G56610.1,AT5G56610,"NA","NA",84.929,637,78,2,1,634,1,622,0,724,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002802,2.7359766048183416,3.711006758768063,A10,7550587,7554140,AT5G56620.1,AT5G56620,anac099;NAC099,"NA",84.015,1051,112,9,374,1394,1139,115,0,1148,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002801,2.7359766048183416,3.711006758768063,A10,7558369,7561293,AT5G56630.1,AT5G56630,PFK7,"NA",89.184,1470,144,2,441,1907,1,1458,0,1939,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002800,2.7359766048183416,3.711006758768063,A10,7565040,7567469,AT5G56660.1,AT5G56660,ILL2,encodes IAA-amino acid hydrolase that has a broad range of substrate specificity. It is most active on IAA-Ala among the IAA-conjugate hydrolases tested.,82.532,1311,217,4,120,1427,15,1316,0,1324,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002799,2.7359766048183416,3.711006758768063,A10,7567905,7570579,AT5G56680.1,AT5G56680,EMB2755;SYNC1,Encodes a putative cytosolic asparaginyl-tRNA synthetase.,80.903,1728,321,1,33,1760,1,1719,0,1633,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002798,2.7359766048183416,3.711006758768063,A10,7571317,7572513,AT5G56710.1,AT5G56710,"NA","NA",89.385,358,38,0,294,651,358,1,2.11e-133,475,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002797,2.7359766048183416,3.711006758768063,A10,7573285,7574511,AT5G56720.1,AT5G56720,c-NAD-MDH3,"NA",87.879,1023,121,1,100,1122,1,1020,0,1285,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002796,2.7359766048183416,3.711006758768063,A10,7573549,7580312,AT5G56730.1,AT5G56730,"NA","NA",91.166,1166,103,0,96,1261,2870,1705,0,1638,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002795,2.7359766048183416,3.711006758768063,A10,7580390,7583249,AT5G56740.1,AT5G56740,HAC07;HAC7;HAG02;HAG2,Encodes an enzyme with histone acetyltransferase activity. Histone H4 is the primary substrate for the enzyme. Prior acetylation of  lysine 12 of histone H4 reduces radioactive acetylation by  HAG2. HAG2 acetylates histone H4 lysine 12.,87.899,1380,158,1,233,1603,1380,1,0,1739,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002794,2.7359766048183416,3.711006758768063,A10,7584658,7587744,AT5G56750.1,AT5G56750,NDL1,"NA",91.562,1031,87,0,321,1351,1,1031,0,1467,UNHmax2012
QTL7,UN_MEblue,A10,3289895,13525927,0,73.8785977825633,Bra002793,2.7359766048183416,3.711006758768063,A10,7588198,7589397,AT5G56760.1,AT5G56760,ATSERAT1;1;SAT-52;SAT5;SERAT1;1,Encodes a cytosolic serine O-acetyltransferase involved in sulfur assimilation and cysteine biosynthesis. Expressed in the vascular system.,84.171,935,136,2,158,1080,935,1,0,1021,UNHmax2012
