name,UN_network,MR_Cutoff,.id,FVTtrait,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra029142,NA,NA,QTL1,UN_r,A03,6545810,6548257,AT5G52060.1,AT5G52060,ATBAG1;BAG1,"A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.",83.868,1029,121,6,585,1574,7,1029,0,1121,5.107924202597427,1.835033784568902,1.3693280370320978e-5,2.6388744397442984e-5,13793
Bra029145,NA,NA,QTL1,UN_r,A03,6560958,6562714,AT5G52050.1,AT5G52050,NA,NA,79.085,1530,288,8,178,1694,1518,8,0,1310,NA,NA,NA,NA,NA
Bra029146,NA,NA,QTL1,UN_r,A03,6567831,6570515,AT5G52040.1,AT5G52040,At-RS41;ATRSP41;RS41,"encodes an arginine/serine-rich splicing factor. transcript is alternatively spliced and is differentially expressed in different tissues (flowers, roots, stems, and leaves) examined.",81.216,1102,154,17,229,1308,1071,1,0,1025,5.865606642982298,1.3509593520029428,0.020074741915738378,0.025734592909734285,6306
Bra029147,NA,NA,QTL1,UN_r,A03,6576797,6577621,AT5G52020.1,AT5G52020,NA,encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.,74.576,708,102,10,112,750,1,699,3.04e-138,491,NA,NA,NA,NA,NA
Bra029148,NA,NA,QTL1,UN_r,A03,6578309,6580276,AT5G52010.1,AT5G52010,NA,NA,79.766,1196,208,8,224,1390,1,1191,0,1061,2.4690847892209025,1.0204125497088685,0.43792646643843236,0.47006424815998876,1961
Bra029149,NA,NA,QTL1,UN_r,A03,6580630,6583080,AT5G51980.1,AT5G51980,NA,NA,82.154,1328,189,8,169,1472,1,1304,0,1333,4.9366271959587085,1.3329859839314553,0.02498966278835356,0.031679652110043324,6055
Bra029150,NA,NA,QTL1,UN_r,A03,6583136,6583310,AT5G51970.1,AT5G51970,NA,Encodes a putative sorbitol dehydrogenase that can be thiolated in vitro.,89.881,168,17,0,7,174,654,487,3.61e-59,226,NA,NA,NA,NA,NA
Bra029151,NA,NA,QTL1,UN_r,A03,6584684,6587197,AT5G51950.1,AT5G51950,NA,NA,85.982,1762,239,3,1,1755,1,1761,0,2058,3.66087447789235,1.7346839447121456,7.35257067653216e-5,1.2884076782079703e-4,12309
Bra029152,NA,NA,QTL1,UN_r,A03,6588294,6590346,AT5G51950.1,AT5G51950,NA,NA,75.629,1629,338,6,229,1799,1727,100,0,1175,NA,NA,NA,NA,NA
Bra029153,NA,NA,QTL1,UN_r,A03,6597538,6599433,AT1G62170.1,AT1G62170,NA,NA,75.152,1312,282,14,17,1306,7,1296,0,874,3.713205182817196,2.24120672308797,9.324075205651222e-9,2.7082329077569325e-8,18799
Bra029154,NA,NA,QTL1,UN_r,A03,6600127,6603755,AT5G51870.3,AT5G51870,AGL71,NA,82.504,663,110,2,266,925,1,660,0,670,-0.026056713648609998,1.5563348366732281,0.0012079471030671412,0.0018151497825101585,9591
Bra029155,NA,NA,QTL1,UN_r,A03,6610492,6613252,AT5G51860.2,AT5G51860,AGL72,NA,86.789,598,73,1,341,938,1,592,0,724,1.1345278873790021,5.604872715557627,5.469370861383673e-35,7.265798139673176e-34,26511
Bra029157,NA,NA,QTL1,UN_r,A03,6621629,6623933,AT5G51840.1,AT5G51840,NA,NA,87.46,622,66,2,319,931,738,120,0,773,5.702377757234215,0.9188177652800847,0.7030845473117158,0.7306085182808565,1081
Bra029158,NA,NA,QTL1,UN_r,A03,6624080,6625963,AT5G51830.1,AT5G51830,NA,NA,89.244,1032,111,0,207,1238,1032,1,0,1361,3.8982480251189395,2.6970534471274092,1.6611205641402685e-12,7.322928545713242e-12,22166
Bra029159,NA,NA,QTL1,UN_r,A03,6626659,6628950,AT5G51770.1,AT5G51770,NA,NA,86.76,574,70,2,330,903,1965,1398,0,690,3.8130335185218365,0.8609441250732008,0.8303214540309753,0.8509815331102533,697
Bra029160,NA,NA,QTL1,UN_r,A03,6631606,6633899,AT5G51760.1,AT5G51760,AHG1,"Encodes AHG1 (ABA-hypersensitive germination 1), a putative protein phosphatase 2C (PP2C).  Expressed in seeds.  AHG1 functions in seed development and germination.",81.417,1270,194,7,166,1417,1246,1,0,1232,NA,NA,NA,NA,NA
Bra029161,NA,NA,QTL1,UN_r,A03,6648469,6649332,AT2G07340.1,AT2G07340,PFD1,NA,87.339,387,49,0,16,402,1,387,3.78e-134,477,4.4027556875513,1.3142966857256666,0.031214133476096396,0.03907116004421829,5766
Bra029162,NA,NA,QTL1,UN_r,A03,6649668,6658706,AT2G07360.1,AT2G07360,NA,NA,91.177,3593,293,4,258,3832,3587,1,0,5054,5.1348313137117305,1.004636000184531,0.47882888806512386,0.5111168992460429,1812
Bra029163,NA,NA,QTL1,UN_r,A03,6659032,6660976,AT5G51600.1,AT5G51600,ATMAP65-3;MAP65-3;PLE,Mutant has defective roots. Essential for giant cell ontogenesis. Role in organizing the mitotic microtubule array during both early and late mitosis in all plant organs.,85.504,814,108,5,309,1122,1305,2108,0,922,3.40853036718854,2.210294583795623,1.6554603578988743e-8,4.6619585010063784e-8,18489
Bra029164,NA,NA,QTL1,UN_r,A03,6661860,6664449,AT5G51590.1,AT5G51590,AHL4,NA,82.04,1314,143,16,545,1819,1,1260,0,1317,4.592184914784201,2.171371931463612,3.3993648255082e-8,9.202359850582538e-8,18079
Bra029165,NA,NA,QTL1,UN_r,A03,6666473,6667380,AT5G51580.1,AT5G51580,NA,NA,70.986,355,77,5,560,891,314,665,9.65e-44,178,1.2607582644258408,2.0146862495974207,5.882251788104862e-7,1.3564381777782352e-6,16237
Bra029166,NA,NA,QTL1,UN_r,A03,6668068,6669956,AT5G51570.1,AT5G51570,NA,NA,88.558,874,97,1,248,1118,874,1,0,1124,5.9024059457956914,2.2279125392002457,1.1938347458767276e-8,3.4163360445991244e-8,18651
Bra029167,NA,NA,QTL1,UN_r,A03,6670272,6671554,AT3G45030.1,AT3G45030,NA,NA,86.592,358,48,0,269,626,375,18,8.02e-120,430,8.589559967372532,2.261917042734974,6.3394284431895886e-9,1.8776602397908784e-8,18990
Bra029168,NA,NA,QTL1,UN_r,A03,6672042,6673362,AT5G51545.1,AT5G51545,LPA2,"Encodes LPA2 (low psii accumulation2), an intrinsic thylakoid membrane protein required for efficient assembly of Photosystem II.",79.433,564,80,2,291,824,558,1,2.37e-146,518,3.8298167851022984,1.4471926501763195,0.005743942302666133,0.00789127991243747,7802
Bra029169,NA,NA,QTL1,UN_r,A03,6674332,6677942,AT5G51540.1,AT5G51540,NA,NA,87.01,2117,224,4,5,2070,2117,1,0,2607,3.9576094869742784,1.422641877140633,0.007998937354645137,0.010791225227433731,7419
Bra029170,NA,NA,QTL1,UN_r,A03,6682191,6684180,AT5G51500.1,AT5G51500,NA,NA,80.691,1621,268,6,78,1662,12,1623,0,1526,NA,NA,NA,NA,NA
Bra029171,NA,NA,QTL1,UN_r,A03,6683531,6686922,AT5G51480.1,AT5G51480,SKS2,NA,82.007,1734,309,1,957,2687,1765,32,0,1719,3.7060631936752677,3.314619413143367,1.2821712736265814e-17,8.546218570640976e-17,24368
Bra029172,NA,NA,QTL1,UN_r,A03,6695016,6695880,AT5G59320.1,AT5G59320,LTP3,"Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the lipid transfer protein (PR-14) family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15.",84,350,43,3,94,432,1,348,4.4e-104,378,5.0725861575018145,1.8173363541989465,1.850274301475004e-5,3.4989224059818876e-5,13509
Bra029173,NA,NA,QTL1,UN_r,A03,6698085,6700144,AT5G51470.1,AT5G51470,NA,NA,85.51,1746,250,1,57,1799,1746,1,0,2006,NA,NA,NA,NA,NA
Bra029174,NA,NA,QTL1,UN_r,A03,6707313,6708325,AT5G51440.1,AT5G51440,NA,NA,77.08,637,97,10,218,810,632,1,1.2e-137,489,3.4914979676763105,1.1852296548143426,0.12321209335322778,0.14283813709613546,3940
Bra029175,NA,NA,QTL1,UN_r,A03,6708531,6711119,AT5G51410.1,AT5G51410,NA,NA,88.095,1008,117,1,1,1008,1,1005,0,1276,5.5173220035715325,0.8430482790127515,0.8623189803120896,0.8808152400622458,603
Bra029176,NA,NA,QTL1,UN_r,A03,6711502,6713403,AT5G51380.1,AT5G51380,NA,NA,77.665,1482,277,8,160,1629,1440,1,0,1193,3.152737180645197,0.9875872723901302,0.5238907986697174,0.5559261702792219,1653
Bra029177,NA,NA,QTL1,UN_r,A03,6716144,6719879,AT5G51300.1,AT5G51300,NA,NA,84.11,2190,252,12,264,2393,262,2415,0,2414,6.422204842060443,1.311334728056152,0.032317539221843,0.04036242983409406,5715
Bra029178,NA,NA,QTL1,UN_r,A03,6720035,6723777,AT5G51290.1,AT5G51290,ACD5,NA,88.807,1769,177,4,172,1925,65,1827,0,2298,4.417161754390734,1.6034725457552987,5.923657028436891e-4,9.245394146952787e-4,10301
Bra029179,NA,NA,QTL1,UN_r,A03,6725824,6739282,AT5G51230.1,AT5G51230,AtEMF2;CYR1;EMF2;VEF2,"Polycomb group protein with zinc finger domain involved in negative regulation of reproductive development. Forms a complex with FIE, CLF, and MSI1. This complex modulates the expression of target genes including AG, PI and AP3.",81.619,1050,161,9,2082,3115,1103,70,0,1012,NA,NA,NA,NA,NA
Bra029180,NA,NA,QTL1,UN_r,A03,6743451,6745021,AT5G39960.1,AT5G39960,NA,NA,87.351,672,81,2,249,916,879,1550,0,823,NA,NA,NA,NA,NA
Bra029182,NA,NA,QTL1,UN_r,A03,6751189,6752673,AT5G51160.1,AT5G51160,NA,NA,84.254,1340,185,6,32,1356,1329,1,0,1462,NA,NA,NA,NA,NA
Bra029183,NA,NA,QTL1,UN_r,A03,6752692,6755606,AT5G51150.1,AT5G51150,NA,NA,86.554,1599,203,4,394,1983,1596,1,0,1907,3.34272904235263,1.9889957091411778,9.309954838083621e-7,2.0921673222401913e-6,15912
Bra029184,NA,NA,QTL1,UN_r,A03,6756739,6759009,AT5G51140.1,AT5G51140,NA,NA,89.192,1101,116,1,9,1109,90,1187,0,1447,3.1448581701868203,3.597362167383841,6.391502035617972e-20,4.911058170921898e-19,24938
Bra029185,NA,NA,QTL1,UN_r,A03,6759335,6761487,AT5G51130.1,AT5G51130,NA,NA,81.884,966,115,11,1,915,957,1,0,958,3.8346936672816914,1.4635265160732642,0.004588722723510053,0.006384348606531726,8064
Bra029186,NA,NA,QTL1,UN_r,A03,6762280,6764178,AT4G06634.1,AT4G06634,AtYY1;YY1,NA,79.843,1146,168,9,189,1286,1158,28,0,1041,2.5513737651084094,3.6404019753793833,2.872929521886664e-20,2.247234475673858e-19,25004
Bra029187,NA,NA,QTL1,UN_r,A03,6764595,6766559,AT5G51120.1,AT5G51120,ATPABN1;PABN1,"Encodes a homolog of the protein PABN1, a polyadenylation factor subunit.",87.24,674,71,3,147,805,684,11,0,829,5.964644427882654,2.147090514818566,5.314367375810549e-8,1.400039367117596e-7,17787
Bra029188,NA,NA,QTL1,UN_r,A03,6766745,6768369,AT5G51110.1,AT5G51110,NA,NA,88.312,539,63,0,181,719,121,659,0,688,6.852519697837837,2.5024764350203306,6.798516165168943e-11,2.5370979096988187e-10,20987
Bra029189,NA,NA,QTL1,UN_r,A03,6768921,6769573,AT4G09545.1,AT4G09545,CRP4,Encodes a ECA1 gametogenesis related family protein,75.655,267,62,1,159,425,82,345,1.33e-46,187,NA,NA,NA,NA,NA
Bra029190,NA,NA,QTL1,UN_r,A03,6775794,6777845,AT5G51100.1,AT5G51100,FSD2,Fe superoxide dismutase whose mRNA levels are increased in response to exposure to UV-B.,86.851,905,104,4,108,1000,17,918,0,1092,4.871302286398323,2.1405993487907065,5.986959313300473e-8,1.5680550432779684e-7,17724
Bra029191,NA,NA,QTL1,UN_r,A03,6779096,6784686,AT3G47090.1,AT3G47090,NA,NA,77.811,2677,561,9,1,2653,1,2668,0,2140,3.086031213385881,1.313033387934044,0.031680606825182714,0.03961872432665931,5745
Bra029192,NA,NA,QTL1,UN_r,A03,6784818,6787077,AT4G00650.1,AT4G00650,FLA;FRI;RSB7,Encodes a major determinant of natural variation in Arabidopsis flowering time. Dominant alleles of FRI confer a vernalization requirement causing plants to overwinter vegetatively. Many early flowering accessions carry loss-of-function fri alleles .Twenty distinct haplotypes that contain non-functional FRI alleles have been identified and the distribution analyzed in over 190 accessions. The common lab strains- Col and Ler each carry loss of function mutations in FRI.,75.351,499,117,1,920,1418,937,445,1.89e-94,347,3.470754062413124,3.007698365710223,4.3679867973204446e-15,2.4466870946772668e-14,23551
Bra029193,NA,NA,QTL1,UN_r,A03,6788238,6792686,AT5G51070.1,AT5G51070,CLPD;ERD1;SAG15,ATP-dependent Clp protease regulatory subunit,87.298,2850,332,8,1,2832,2838,1,0,3499,5.376785166592475,2.156334572513154,4.483920989108998e-8,1.1938798821935244e-7,17902
Bra029194,NA,NA,QTL1,UN_r,A03,6796726,6802215,AT5G51060.1,AT5G51060,ATRBOHC;RBOHC;RHD2,RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx.,87.555,2740,300,14,206,2932,7,2718,0,3378,1.5633492761733665,1.2609488197386896,0.05707132950792004,0.06904046224715385,4971
Bra100520,NA,NA,QTL3,UNiD,A03,1562614,1563136,AT1G33390.1,AT1G33390,ATFAS4;FAS4,Over-expression of this gene results in stem fasciation.  The predicted amino acid sequence reveals the presence of two   domains (DEXH-box or DEAD-box helicase and DUF1065 domain) and fragments of two more domains (HrpA domain and HA2 domain).,82.969,229,36,1,3,228,881,1109,9.44e-62,235,NA,NA,NA,NA,NA
Bra100521,NA,NA,QTL3,UNiD,A03,1575970,1576378,AT3G26840.1,AT3G26840,PES2,NA,83.92,199,29,1,1,199,1916,1721,2.68e-55,214,NA,NA,NA,NA,NA
Bra100522,NA,NA,QTL3,UNiD,A03,1617930,1618719,AT3G26840.1,AT3G26840,PES2,NA,84.388,237,34,2,1,237,1176,943,1.1e-67,255,-0.5072877242358633,19.093218116144453,3.4850851226225195e-95,1.7078704323990152e-93,28084
Bra100523,NA,NA,QTL3,UNiD,A03,1619281,1619656,AT3G26650.1,AT3G26650,GAPA;GAPA-1,"Encodes one of the two subunits forming the photosynthetic glyceraldehyde-3-phosphate dehydrogenase (GAPDH) and as such a constituent of the supramolecular complex with phosphoribulokinase (PRK) thought to be linked by a small peptide encoded by CP12-2. GapA-1 is coordinately expressed by light with PRK and CP12-2. The enzyme activity, tested in leaf protein extracts dropped significantly after external sucrose treatment for the photosynthetic GAPDH (NADPH-dependent) but not for the cytosolic GAPDH (NADH-dependent).",89.888,267,27,0,1,267,1119,853,3.92e-99,360,NA,NA,NA,NA,NA
Bra100524,NA,NA,QTL3,UNiD,A03,1686537,1686999,AT1G45201.1,AT1G45201,ATTLL1;TLL1,Target of AtGRP7 regulation.,81.944,432,75,1,1,432,22,450,5.4e-119,426,0.1676529068136473,2.346795115234505,1.2926677793273275e-9,4.147532165389572e-9,19734
Bra100527,NA,NA,QTL3,UNiD,A03,1818416,1821887,AT1G40129.1,AT1G40129,NA,NA,90,50,5,0,221,270,1580,1531,3.64e-11,68,2.404068945674272,1.3945106528636475,0.011576682883124951,0.01529472993656049,6970
Bra100572,NA,NA,QTL1,UN_r,A03,6411684,6412126,AT3G02970.1,AT3G02970,EXL6,NA,85.907,518,64,2,15,526,521,7,1.2e-172,605,NA,NA,NA,NA,NA
Bra100573,NA,NA,QTL1,UN_r,A03,6554431,6555244,AT3G03790.2,AT3G03790,NA,NA,86.735,196,26,0,1,196,1627,1822,2.29e-62,237,NA,NA,NA,NA,NA
Bra100575,NA,NA,QTL1,UN_r,A03,6701633,6702206,AT3G03950.1,AT3G03950,ECT1,Physically interacts with CIPK1. Located in the nucleus.,70.833,240,31,1,1,201,532,771,9.4e-36,149,NA,NA,NA,NA,NA
Bra100576,NA,NA,QTL1,UN_r,A03,6704969,6705244,AT5G63940.1,AT5G63940,NA,NA,87.5,416,42,2,1,408,1609,2022,3.67e-146,517,NA,NA,NA,NA,NA
Bra100577,NA,NA,QTL1,UN_r,A03,7038016,7038369,AT5G63990.1,AT5G63990,NA,NA,87.129,202,20,1,56,257,782,977,1.81e-65,248,NA,NA,NA,NA,NA
Bra100578,NA,NA,QTL1,UN_r,A03,7123416,7125119,AT5G64430.1,AT5G64430,NA,NA,76.364,495,69,6,1,453,1542,1054,2.35e-105,381,0.8458405668245721,3.1809282012600497,1.612799189136624e-16,1.0070949064292908e-15,24078
Bra100580,NA,NA,QTL1,UN_r,A03,7241539,7242372,AT5G64970.1,AT5G64970,NA,NA,73.868,287,48,5,27,293,327,48,2.46e-45,181,0.7209905667581319,1.8561717790751242,9.535286002344423e-6,1.8726969864712606e-5,14072
Bra100581,NA,NA,QTL1,UN_r,A03,7245063,7247119,AT5G65205.1,AT5G65205,NA,NA,84.27,267,39,1,1,264,267,1,1.65e-78,291,NA,NA,NA,NA,NA
Bra102317,NA,NA,QTL7,UN_d,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181,NA,NA,NA,NA,NA
Bra102317,NA,NA,QTL4,UNiD,A10,12103481,12104061,AT1G61566.1,AT1G61566,RALFL9,"Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.",78.378,222,42,2,1,216,1,222,1.93e-45,181,NA,NA,NA,NA,NA
